id	mother	father	year	rep	scheme
53742	34697	33525	43	1	PedigreSelection
53344	38516	33525	43	1	PedigreSelection
51788	33465	37554	43	1	PedigreSelection
49570	36927	33465	43	1	PedigreSelection
52592	36605	33528	43	1	PedigreSelection
56245	45763	44697	43	1	PedigreSelection
52327	38516	42795	43	1	PedigreSelection
53650	34581	34697	43	1	PedigreSelection
56214	45763	46735	43	1	PedigreSelection
47458	33465	33525	43	1	PedigreSelection
54106	43186	38530	43	1	PedigreSelection
55315	43186	44688	43	1	PedigreSelection
56987	34697	33528	43	1	PedigreSelection
38530	28567	26613	43	1	PedigreSelection
52452	39997	36927	43	1	PedigreSelection
38516	28567	26613	43	1	PedigreSelection
38526	28567	26613	43	1	PedigreSelection
55325	43186	44688	43	1	PedigreSelection
54447	38526	34581	43	1	PedigreSelection
54765	44697	33528	43	1	PedigreSelection
49553	36927	33465	43	1	PedigreSelection
43186	33528	32297	43	1	PedigreSelection
50051	38530	28865	44	1	PedigreSelection
50400	39827	33528	44	1	PedigreSelection
53742	34697	33525	44	1	PedigreSelection
50584	33528	33525	44	1	PedigreSelection
49142	38526	36927	44	1	PedigreSelection
51765	36927	40656	44	1	PedigreSelection
49553	36927	33465	44	1	PedigreSelection
57039	45700	45763	44	1	PedigreSelection
45707	33525	28288	44	1	PedigreSelection
57045	45700	45763	44	1	PedigreSelection
53344	38516	33525	44	1	PedigreSelection
45763	35543	28865	44	1	PedigreSelection
49570	36927	33465	44	1	PedigreSelection
51780	33465	37554	44	1	PedigreSelection
57044	45700	45763	44	1	PedigreSelection
56214	45763	46735	44	1	PedigreSelection
47458	33465	33525	44	1	PedigreSelection
52592	36605	33528	44	1	PedigreSelection
56245	45763	44697	44	1	PedigreSelection
56987	34697	33528	44	1	PedigreSelection
54106	43186	38530	44	1	PedigreSelection
55315	43186	44688	44	1	PedigreSelection
52327	38516	42795	44	1	PedigreSelection
43186	33528	32297	44	1	PedigreSelection
51788	33465	37554	44	1	PedigreSelection
38526	28567	26613	44	1	PedigreSelection
52452	39997	36927	44	1	PedigreSelection
53650	34581	34697	44	1	PedigreSelection
38516	28567	26613	44	1	PedigreSelection
55325	43186	44688	44	1	PedigreSelection
51780	33465	37554	45	1	PedigreSelection
49570	36927	33465	45	1	PedigreSelection
49553	36927	33465	45	1	PedigreSelection
51765	36927	40656	45	1	PedigreSelection
52327	38516	42795	45	1	PedigreSelection
43186	33528	32297	45	1	PedigreSelection
51788	33465	37554	45	1	PedigreSelection
58870	46735	47826	45	1	PedigreSelection
58692	46206	47826	45	1	PedigreSelection
58707	46206	47826	45	1	PedigreSelection
47458	33465	33525	45	1	PedigreSelection
49142	38526	36927	45	1	PedigreSelection
50400	39827	33528	45	1	PedigreSelection
56214	45763	46735	45	1	PedigreSelection
55315	43186	44688	45	1	PedigreSelection
54106	43186	38530	45	1	PedigreSelection
53742	34697	33525	45	1	PedigreSelection
56987	34697	33528	45	1	PedigreSelection
38526	28567	26613	45	1	PedigreSelection
45763	35543	28865	45	1	PedigreSelection
53344	38516	33525	45	1	PedigreSelection
52592	36605	33528	45	1	PedigreSelection
55325	43186	44688	45	1	PedigreSelection
56245	45763	44697	45	1	PedigreSelection
52452	39997	36927	45	1	PedigreSelection
50051	38530	28865	45	1	PedigreSelection
50584	33528	33525	45	1	PedigreSelection
53650	34581	34697	45	1	PedigreSelection
38516	28567	26613	45	1	PedigreSelection
57039	45700	45763	45	1	PedigreSelection
50400	39827	33528	46	1	PedigreSelection
53742	34697	33525	46	1	PedigreSelection
50051	38530	28865	46	1	PedigreSelection
50584	33528	33525	46	1	PedigreSelection
59200	49570	47826	46	1	PedigreSelection
49142	38526	36927	46	1	PedigreSelection
59193	49570	47826	46	1	PedigreSelection
59203	49570	47826	46	1	PedigreSelection
53344	38516	33525	46	1	PedigreSelection
52592	36605	33528	46	1	PedigreSelection
47458	33465	33525	46	1	PedigreSelection
49553	36927	33465	46	1	PedigreSelection
45763	35543	28865	46	1	PedigreSelection
56214	45763	46735	46	1	PedigreSelection
58707	46206	47826	46	1	PedigreSelection
58692	46206	47826	46	1	PedigreSelection
56987	34697	33528	46	1	PedigreSelection
51765	36927	40656	46	1	PedigreSelection
53650	34581	34697	46	1	PedigreSelection
43186	33528	32297	46	1	PedigreSelection
56245	45763	44697	46	1	PedigreSelection
49570	36927	33465	46	1	PedigreSelection
57039	45700	45763	46	1	PedigreSelection
58870	46735	47826	46	1	PedigreSelection
54106	43186	38530	46	1	PedigreSelection
51780	33465	37554	46	1	PedigreSelection
55315	43186	44688	46	1	PedigreSelection
38516	28567	26613	46	1	PedigreSelection
38526	28567	26613	46	1	PedigreSelection
52327	38516	42795	46	1	PedigreSelection
50400	39827	33528	47	1	PedigreSelection
50051	38530	28865	47	1	PedigreSelection
60334	50400	48032	47	1	PedigreSelection
60332	50400	48032	47	1	PedigreSelection
60333	50400	48032	47	1	PedigreSelection
53742	34697	33525	47	1	PedigreSelection
50584	33528	33525	47	1	PedigreSelection
59200	49570	47826	47	1	PedigreSelection
52592	36605	33528	47	1	PedigreSelection
59203	49570	47826	47	1	PedigreSelection
45763	35543	28865	47	1	PedigreSelection
56214	45763	46735	47	1	PedigreSelection
49142	38526	36927	47	1	PedigreSelection
57039	45700	45763	47	1	PedigreSelection
59193	49570	47826	47	1	PedigreSelection
56987	34697	33528	47	1	PedigreSelection
53650	34581	34697	47	1	PedigreSelection
49553	36927	33465	47	1	PedigreSelection
47458	33465	33525	47	1	PedigreSelection
54106	43186	38530	47	1	PedigreSelection
53344	38516	33525	47	1	PedigreSelection
49570	36927	33465	47	1	PedigreSelection
51780	33465	37554	47	1	PedigreSelection
56245	45763	44697	47	1	PedigreSelection
58692	46206	47826	47	1	PedigreSelection
58707	46206	47826	47	1	PedigreSelection
38526	28567	26613	47	1	PedigreSelection
55315	43186	44688	47	1	PedigreSelection
38516	28567	26613	47	1	PedigreSelection
58870	46735	47826	47	1	PedigreSelection
53742	34697	33525	48	1	PedigreSelection
53344	38516	33525	48	1	PedigreSelection
60334	50400	48032	48	1	PedigreSelection
50400	39827	33528	48	1	PedigreSelection
60332	50400	48032	48	1	PedigreSelection
60333	50400	48032	48	1	PedigreSelection
50051	38530	28865	48	1	PedigreSelection
61318	50051	48105	48	1	PedigreSelection
61340	50051	47826	48	1	PedigreSelection
61327	50051	48105	48	1	PedigreSelection
53650	34581	34697	48	1	PedigreSelection
50584	33528	33525	48	1	PedigreSelection
49142	38526	36927	48	1	PedigreSelection
52592	36605	33528	48	1	PedigreSelection
57039	45700	45763	48	1	PedigreSelection
56214	45763	46735	48	1	PedigreSelection
59200	49570	47826	48	1	PedigreSelection
59203	49570	47826	48	1	PedigreSelection
56987	34697	33528	48	1	PedigreSelection
38516	28567	26613	48	1	PedigreSelection
45763	35543	28865	48	1	PedigreSelection
54106	43186	38530	48	1	PedigreSelection
56245	45763	44697	48	1	PedigreSelection
47458	33465	33525	48	1	PedigreSelection
38526	28567	26613	48	1	PedigreSelection
59193	49570	47826	48	1	PedigreSelection
58692	46206	47826	48	1	PedigreSelection
49553	36927	33465	48	1	PedigreSelection
49570	36927	33465	48	1	PedigreSelection
51780	33465	37554	48	1	PedigreSelection
60334	50400	48032	49	1	PedigreSelection
60333	50400	48032	49	1	PedigreSelection
60332	50400	48032	49	1	PedigreSelection
50400	39827	33528	49	1	PedigreSelection
61318	50051	48105	49	1	PedigreSelection
61327	50051	48105	49	1	PedigreSelection
61340	50051	47826	49	1	PedigreSelection
50051	38530	28865	49	1	PedigreSelection
59200	49570	47826	49	1	PedigreSelection
59203	49570	47826	49	1	PedigreSelection
56214	45763	46735	49	1	PedigreSelection
57039	45700	45763	49	1	PedigreSelection
54106	43186	38530	49	1	PedigreSelection
52592	36605	33528	49	1	PedigreSelection
49553	36927	33465	49	1	PedigreSelection
49142	38526	36927	49	1	PedigreSelection
49570	36927	33465	49	1	PedigreSelection
53344	38516	33525	49	1	PedigreSelection
62585	51780	47826	49	1	PedigreSelection
62573	51780	47826	49	1	PedigreSelection
56245	45763	44697	49	1	PedigreSelection
62584	51780	47826	49	1	PedigreSelection
47458	33465	33525	49	1	PedigreSelection
50584	33528	33525	49	1	PedigreSelection
59193	49570	47826	49	1	PedigreSelection
45763	35543	28865	49	1	PedigreSelection
53742	34697	33525	49	1	PedigreSelection
51780	33465	37554	49	1	PedigreSelection
58692	46206	47826	49	1	PedigreSelection
56987	34697	33528	49	1	PedigreSelection
60334	50400	48032	50	1	PedigreSelection
60333	50400	48032	50	1	PedigreSelection
60332	50400	48032	50	1	PedigreSelection
50400	39827	33528	50	1	PedigreSelection
63610	50400	47458	50	1	PedigreSelection
61318	50051	48105	50	1	PedigreSelection
61327	50051	48105	50	1	PedigreSelection
63592	50400	47458	50	1	PedigreSelection
61340	50051	47826	50	1	PedigreSelection
63554	50400	49553	50	1	PedigreSelection
59200	49570	47826	50	1	PedigreSelection
56214	45763	46735	50	1	PedigreSelection
50051	38530	28865	50	1	PedigreSelection
59203	49570	47826	50	1	PedigreSelection
53742	34697	33525	50	1	PedigreSelection
52592	36605	33528	50	1	PedigreSelection
49570	36927	33465	50	1	PedigreSelection
62585	51780	47826	50	1	PedigreSelection
57039	45700	45763	50	1	PedigreSelection
62573	51780	47826	50	1	PedigreSelection
62584	51780	47826	50	1	PedigreSelection
56987	34697	33528	50	1	PedigreSelection
50584	33528	33525	50	1	PedigreSelection
49142	38526	36927	50	1	PedigreSelection
45763	35543	28865	50	1	PedigreSelection
53344	38516	33525	50	1	PedigreSelection
56245	45763	44697	50	1	PedigreSelection
47458	33465	33525	50	1	PedigreSelection
49553	36927	33465	50	1	PedigreSelection
59193	49570	47826	50	1	PedigreSelection
60334	50400	48032	51	1	PedigreSelection
60333	50400	48032	51	1	PedigreSelection
50400	39827	33528	51	1	PedigreSelection
60332	50400	48032	51	1	PedigreSelection
61327	50051	48105	51	1	PedigreSelection
63610	50400	47458	51	1	PedigreSelection
61318	50051	48105	51	1	PedigreSelection
61340	50051	47826	51	1	PedigreSelection
64850	50400	45763	51	1	PedigreSelection
63592	50400	47458	51	1	PedigreSelection
50051	38530	28865	51	1	PedigreSelection
64653	50051	45763	51	1	PedigreSelection
59200	49570	47826	51	1	PedigreSelection
64848	50400	45763	51	1	PedigreSelection
63554	50400	49553	51	1	PedigreSelection
52592	36605	33528	51	1	PedigreSelection
53742	34697	33525	51	1	PedigreSelection
57039	45700	45763	51	1	PedigreSelection
53344	38516	33525	51	1	PedigreSelection
56214	45763	46735	51	1	PedigreSelection
56987	34697	33528	51	1	PedigreSelection
56245	45763	44697	51	1	PedigreSelection
49142	38526	36927	51	1	PedigreSelection
59203	49570	47826	51	1	PedigreSelection
62573	51780	47826	51	1	PedigreSelection
50584	33528	33525	51	1	PedigreSelection
62585	51780	47826	51	1	PedigreSelection
62584	51780	47826	51	1	PedigreSelection
49570	36927	33465	51	1	PedigreSelection
49553	36927	33465	51	1	PedigreSelection
60334	50400	48032	52	1	PedigreSelection
59200	49570	47826	52	1	PedigreSelection
61318	50051	48105	52	1	PedigreSelection
61340	50051	47826	52	1	PedigreSelection
60332	50400	48032	52	1	PedigreSelection
60333	50400	48032	52	1	PedigreSelection
61327	50051	48105	52	1	PedigreSelection
63610	50400	47458	52	1	PedigreSelection
65528	50400	53344	52	1	PedigreSelection
50400	39827	33528	52	1	PedigreSelection
59203	49570	47826	52	1	PedigreSelection
63592	50400	47458	52	1	PedigreSelection
64850	50400	45763	52	1	PedigreSelection
50051	38530	28865	52	1	PedigreSelection
63554	50400	49553	52	1	PedigreSelection
64653	50051	45763	52	1	PedigreSelection
65516	50400	53344	52	1	PedigreSelection
65518	50400	53344	52	1	PedigreSelection
64848	50400	45763	52	1	PedigreSelection
62573	51780	47826	52	1	PedigreSelection
56214	45763	46735	52	1	PedigreSelection
62585	51780	47826	52	1	PedigreSelection
49142	38526	36927	52	1	PedigreSelection
62584	51780	47826	52	1	PedigreSelection
52592	36605	33528	52	1	PedigreSelection
53742	34697	33525	52	1	PedigreSelection
49570	36927	33465	52	1	PedigreSelection
56987	34697	33528	52	1	PedigreSelection
49553	36927	33465	52	1	PedigreSelection
53344	38516	33525	52	1	PedigreSelection
65528	50400	53344	53	1	PedigreSelection
63610	50400	47458	53	1	PedigreSelection
61340	50051	47826	53	1	PedigreSelection
60333	50400	48032	53	1	PedigreSelection
61327	50051	48105	53	1	PedigreSelection
64850	50400	45763	53	1	PedigreSelection
61318	50051	48105	53	1	PedigreSelection
63592	50400	47458	53	1	PedigreSelection
60332	50400	48032	53	1	PedigreSelection
65516	50400	53344	53	1	PedigreSelection
66072	50051	47458	53	1	PedigreSelection
66067	50400	56214	53	1	PedigreSelection
50400	39827	33528	53	1	PedigreSelection
66060	50400	56214	53	1	PedigreSelection
59200	49570	47826	53	1	PedigreSelection
50051	38530	28865	53	1	PedigreSelection
64653	50051	45763	53	1	PedigreSelection
60334	50400	48032	53	1	PedigreSelection
59203	49570	47826	53	1	PedigreSelection
63554	50400	49553	53	1	PedigreSelection
64848	50400	45763	53	1	PedigreSelection
56214	45763	46735	53	1	PedigreSelection
65518	50400	53344	53	1	PedigreSelection
62573	51780	47826	53	1	PedigreSelection
53742	34697	33525	53	1	PedigreSelection
62585	51780	47826	53	1	PedigreSelection
52592	36605	33528	53	1	PedigreSelection
62584	51780	47826	53	1	PedigreSelection
53344	38516	33525	53	1	PedigreSelection
49570	36927	33465	53	1	PedigreSelection
65528	50400	53344	54	1	PedigreSelection
63610	50400	47458	54	1	PedigreSelection
61340	50051	47826	54	1	PedigreSelection
61318	50051	48105	54	1	PedigreSelection
64850	50400	45763	54	1	PedigreSelection
59200	49570	47826	54	1	PedigreSelection
63592	50400	47458	54	1	PedigreSelection
59203	49570	47826	54	1	PedigreSelection
60333	50400	48032	54	1	PedigreSelection
65516	50400	53344	54	1	PedigreSelection
50051	38530	28865	54	1	PedigreSelection
66067	50400	56214	54	1	PedigreSelection
50400	39827	33528	54	1	PedigreSelection
60332	50400	48032	54	1	PedigreSelection
64848	50400	45763	54	1	PedigreSelection
67849	56214	54106	54	1	PedigreSelection
66072	50051	47458	54	1	PedigreSelection
66060	50400	56214	54	1	PedigreSelection
61327	50051	48105	54	1	PedigreSelection
64653	50051	45763	54	1	PedigreSelection
67735	49570	56214	54	1	PedigreSelection
62573	51780	47826	54	1	PedigreSelection
67737	49570	56214	54	1	PedigreSelection
63554	50400	49553	54	1	PedigreSelection
56214	45763	46735	54	1	PedigreSelection
62585	51780	47826	54	1	PedigreSelection
65518	50400	53344	54	1	PedigreSelection
52592	36605	33528	54	1	PedigreSelection
49570	36927	33465	54	1	PedigreSelection
60334	50400	48032	54	1	PedigreSelection
61340	50051	47826	55	1	PedigreSelection
59200	49570	47826	55	1	PedigreSelection
63610	50400	47458	55	1	PedigreSelection
65528	50400	53344	55	1	PedigreSelection
59203	49570	47826	55	1	PedigreSelection
64850	50400	45763	55	1	PedigreSelection
62573	51780	47826	55	1	PedigreSelection
63592	50400	47458	55	1	PedigreSelection
66072	50051	47458	55	1	PedigreSelection
67849	56214	54106	55	1	PedigreSelection
65516	50400	53344	55	1	PedigreSelection
50400	39827	33528	55	1	PedigreSelection
64848	50400	45763	55	1	PedigreSelection
64653	50051	45763	55	1	PedigreSelection
67737	49570	56214	55	1	PedigreSelection
68730	56214	50051	55	1	PedigreSelection
66067	50400	56214	55	1	PedigreSelection
68678	50400	52592	55	1	PedigreSelection
63554	50400	49553	55	1	PedigreSelection
50051	38530	28865	55	1	PedigreSelection
60333	50400	48032	55	1	PedigreSelection
68675	50400	52592	55	1	PedigreSelection
67735	49570	56214	55	1	PedigreSelection
61327	50051	48105	55	1	PedigreSelection
66060	50400	56214	55	1	PedigreSelection
62585	51780	47826	55	1	PedigreSelection
56214	45763	46735	55	1	PedigreSelection
49570	36927	33465	55	1	PedigreSelection
61318	50051	48105	55	1	PedigreSelection
65518	50400	53344	55	1	PedigreSelection
59200	49570	47826	56	1	PedigreSelection
61340	50051	47826	56	1	PedigreSelection
63592	50400	47458	56	1	PedigreSelection
63610	50400	47458	56	1	PedigreSelection
65528	50400	53344	56	1	PedigreSelection
64850	50400	45763	56	1	PedigreSelection
59203	49570	47826	56	1	PedigreSelection
69413	59203	43186	56	1	PedigreSelection
67849	56214	54106	56	1	PedigreSelection
62573	51780	47826	56	1	PedigreSelection
69415	59203	43186	56	1	PedigreSelection
69311	49142	59203	56	1	PedigreSelection
65516	50400	53344	56	1	PedigreSelection
66067	50400	56214	56	1	PedigreSelection
67737	49570	56214	56	1	PedigreSelection
61327	50051	48105	56	1	PedigreSelection
63554	50400	49553	56	1	PedigreSelection
50400	39827	33528	56	1	PedigreSelection
64848	50400	45763	56	1	PedigreSelection
66072	50051	47458	56	1	PedigreSelection
62585	51780	47826	56	1	PedigreSelection
68730	56214	50051	56	1	PedigreSelection
68678	50400	52592	56	1	PedigreSelection
68675	50400	52592	56	1	PedigreSelection
66060	50400	56214	56	1	PedigreSelection
64653	50051	45763	56	1	PedigreSelection
50051	38530	28865	56	1	PedigreSelection
60333	50400	48032	56	1	PedigreSelection
56214	45763	46735	56	1	PedigreSelection
67735	49570	56214	56	1	PedigreSelection
70422	59200	59203	57	1	PedigreSelection
70412	59200	59203	57	1	PedigreSelection
70430	59200	59203	57	1	PedigreSelection
59200	49570	47826	57	1	PedigreSelection
61340	50051	47826	57	1	PedigreSelection
59203	49570	47826	57	1	PedigreSelection
69413	59203	43186	57	1	PedigreSelection
62573	51780	47826	57	1	PedigreSelection
64850	50400	45763	57	1	PedigreSelection
63554	50400	49553	57	1	PedigreSelection
62585	51780	47826	57	1	PedigreSelection
69311	49142	59203	57	1	PedigreSelection
69415	59203	43186	57	1	PedigreSelection
63592	50400	47458	57	1	PedigreSelection
65528	50400	53344	57	1	PedigreSelection
65516	50400	53344	57	1	PedigreSelection
63610	50400	47458	57	1	PedigreSelection
67849	56214	54106	57	1	PedigreSelection
67737	49570	56214	57	1	PedigreSelection
64653	50051	45763	57	1	PedigreSelection
66067	50400	56214	57	1	PedigreSelection
50051	38530	28865	57	1	PedigreSelection
50400	39827	33528	57	1	PedigreSelection
64848	50400	45763	57	1	PedigreSelection
66072	50051	47458	57	1	PedigreSelection
68730	56214	50051	57	1	PedigreSelection
68675	50400	52592	57	1	PedigreSelection
60333	50400	48032	57	1	PedigreSelection
68678	50400	52592	57	1	PedigreSelection
66060	50400	56214	57	1	PedigreSelection
70430	59200	59203	58	1	PedigreSelection
71445	60333	59203	58	1	PedigreSelection
63610	50400	47458	58	1	PedigreSelection
70422	59200	59203	58	1	PedigreSelection
61340	50051	47826	58	1	PedigreSelection
65528	50400	53344	58	1	PedigreSelection
64850	50400	45763	58	1	PedigreSelection
71436	60333	59203	58	1	PedigreSelection
59203	49570	47826	58	1	PedigreSelection
70412	59200	59203	58	1	PedigreSelection
69413	59203	43186	58	1	PedigreSelection
59200	49570	47826	58	1	PedigreSelection
71923	59200	51780	58	1	PedigreSelection
67849	56214	54106	58	1	PedigreSelection
69311	49142	59203	58	1	PedigreSelection
65516	50400	53344	58	1	PedigreSelection
69415	59203	43186	58	1	PedigreSelection
62573	51780	47826	58	1	PedigreSelection
63592	50400	47458	58	1	PedigreSelection
67737	49570	56214	58	1	PedigreSelection
66067	50400	56214	58	1	PedigreSelection
63554	50400	49553	58	1	PedigreSelection
50400	39827	33528	58	1	PedigreSelection
66072	50051	47458	58	1	PedigreSelection
64848	50400	45763	58	1	PedigreSelection
60333	50400	48032	58	1	PedigreSelection
68675	50400	52592	58	1	PedigreSelection
50051	38530	28865	58	1	PedigreSelection
68678	50400	52592	58	1	PedigreSelection
66060	50400	56214	58	1	PedigreSelection
72430	61340	59200	59	1	PedigreSelection
70422	59200	59203	59	1	PedigreSelection
65516	50400	53344	59	1	PedigreSelection
70430	59200	59203	59	1	PedigreSelection
72423	61340	59200	59	1	PedigreSelection
72427	61340	59200	59	1	PedigreSelection
71436	60333	59203	59	1	PedigreSelection
61340	50051	47826	59	1	PedigreSelection
63610	50400	47458	59	1	PedigreSelection
71445	60333	59203	59	1	PedigreSelection
59200	49570	47826	59	1	PedigreSelection
70412	59200	59203	59	1	PedigreSelection
67849	56214	54106	59	1	PedigreSelection
65528	50400	53344	59	1	PedigreSelection
69413	59203	43186	59	1	PedigreSelection
64850	50400	45763	59	1	PedigreSelection
69311	49142	59203	59	1	PedigreSelection
63592	50400	47458	59	1	PedigreSelection
59203	49570	47826	59	1	PedigreSelection
66067	50400	56214	59	1	PedigreSelection
71923	59200	51780	59	1	PedigreSelection
62573	51780	47826	59	1	PedigreSelection
67737	49570	56214	59	1	PedigreSelection
66072	50051	47458	59	1	PedigreSelection
50400	39827	33528	59	1	PedigreSelection
69415	59203	43186	59	1	PedigreSelection
64848	50400	45763	59	1	PedigreSelection
50051	38530	28865	59	1	PedigreSelection
68675	50400	52592	59	1	PedigreSelection
60333	50400	48032	59	1	PedigreSelection
73567	61340	59200	60	1	PedigreSelection
72430	61340	59200	60	1	PedigreSelection
73576	61340	62584	60	1	PedigreSelection
73558	61340	59200	60	1	PedigreSelection
70422	59200	59203	60	1	PedigreSelection
70430	59200	59203	60	1	PedigreSelection
71436	60333	59203	60	1	PedigreSelection
63610	50400	47458	60	1	PedigreSelection
59200	49570	47826	60	1	PedigreSelection
71445	60333	59203	60	1	PedigreSelection
61340	50051	47826	60	1	PedigreSelection
70412	59200	59203	60	1	PedigreSelection
72427	61340	59200	60	1	PedigreSelection
67849	56214	54106	60	1	PedigreSelection
72423	61340	59200	60	1	PedigreSelection
65528	50400	53344	60	1	PedigreSelection
71923	59200	51780	60	1	PedigreSelection
59203	49570	47826	60	1	PedigreSelection
69311	49142	59203	60	1	PedigreSelection
64850	50400	45763	60	1	PedigreSelection
69413	59203	43186	60	1	PedigreSelection
63592	50400	47458	60	1	PedigreSelection
62573	51780	47826	60	1	PedigreSelection
66067	50400	56214	60	1	PedigreSelection
65516	50400	53344	60	1	PedigreSelection
69415	59203	43186	60	1	PedigreSelection
50400	39827	33528	60	1	PedigreSelection
67737	49570	56214	60	1	PedigreSelection
60333	50400	48032	60	1	PedigreSelection
66072	50051	47458	60	1	PedigreSelection
73558	61340	59200	61	1	PedigreSelection
73567	61340	59200	61	1	PedigreSelection
72430	61340	59200	61	1	PedigreSelection
73576	61340	62584	61	1	PedigreSelection
70422	59200	59203	61	1	PedigreSelection
71436	60333	59203	61	1	PedigreSelection
74541	64850	62573	61	1	PedigreSelection
65528	50400	53344	61	1	PedigreSelection
63610	50400	47458	61	1	PedigreSelection
74508	61340	62573	61	1	PedigreSelection
71445	60333	59203	61	1	PedigreSelection
74491	61340	62573	61	1	PedigreSelection
70430	59200	59203	61	1	PedigreSelection
61340	50051	47826	61	1	PedigreSelection
59200	49570	47826	61	1	PedigreSelection
67849	56214	54106	61	1	PedigreSelection
70412	59200	59203	61	1	PedigreSelection
69311	49142	59203	61	1	PedigreSelection
71923	59200	51780	61	1	PedigreSelection
65516	50400	53344	61	1	PedigreSelection
72423	61340	59200	61	1	PedigreSelection
59203	49570	47826	61	1	PedigreSelection
72427	61340	59200	61	1	PedigreSelection
64850	50400	45763	61	1	PedigreSelection
63592	50400	47458	61	1	PedigreSelection
66067	50400	56214	61	1	PedigreSelection
69413	59203	43186	61	1	PedigreSelection
62573	51780	47826	61	1	PedigreSelection
67737	49570	56214	61	1	PedigreSelection
50400	39827	33528	61	1	PedigreSelection
73558	61340	59200	62	1	PedigreSelection
73567	61340	59200	62	1	PedigreSelection
72430	61340	59200	62	1	PedigreSelection
75584	65528	64653	62	1	PedigreSelection
75079	59200	65528	62	1	PedigreSelection
65528	50400	53344	62	1	PedigreSelection
70422	59200	59203	62	1	PedigreSelection
75119	59200	63554	62	1	PedigreSelection
73576	61340	62584	62	1	PedigreSelection
74491	61340	62573	62	1	PedigreSelection
71436	60333	59203	62	1	PedigreSelection
63592	50400	47458	62	1	PedigreSelection
59200	49570	47826	62	1	PedigreSelection
74541	64850	62573	62	1	PedigreSelection
63610	50400	47458	62	1	PedigreSelection
61340	50051	47826	62	1	PedigreSelection
70430	59200	59203	62	1	PedigreSelection
71445	60333	59203	62	1	PedigreSelection
71923	59200	51780	62	1	PedigreSelection
74508	61340	62573	62	1	PedigreSelection
65516	50400	53344	62	1	PedigreSelection
72423	61340	59200	62	1	PedigreSelection
64850	50400	45763	62	1	PedigreSelection
69311	49142	59203	62	1	PedigreSelection
66067	50400	56214	62	1	PedigreSelection
72427	61340	59200	62	1	PedigreSelection
67849	56214	54106	62	1	PedigreSelection
70412	59200	59203	62	1	PedigreSelection
50400	39827	33528	62	1	PedigreSelection
62573	51780	47826	62	1	PedigreSelection
73567	61340	59200	63	1	PedigreSelection
73558	61340	59200	63	1	PedigreSelection
76685	66060	59200	63	1	PedigreSelection
72430	61340	59200	63	1	PedigreSelection
73576	61340	62584	63	1	PedigreSelection
75584	65528	64653	63	1	PedigreSelection
75119	59200	63554	63	1	PedigreSelection
76379	61327	65518	63	1	PedigreSelection
75079	59200	65528	63	1	PedigreSelection
70430	59200	59203	63	1	PedigreSelection
71445	60333	59203	63	1	PedigreSelection
76170	63610	65518	63	1	PedigreSelection
74491	61340	62573	63	1	PedigreSelection
67849	56214	54106	63	1	PedigreSelection
74541	64850	62573	63	1	PedigreSelection
59200	49570	47826	63	1	PedigreSelection
71436	60333	59203	63	1	PedigreSelection
70422	59200	59203	63	1	PedigreSelection
74508	61340	62573	63	1	PedigreSelection
63610	50400	47458	63	1	PedigreSelection
61340	50051	47826	63	1	PedigreSelection
71923	59200	51780	63	1	PedigreSelection
69311	49142	59203	63	1	PedigreSelection
72423	61340	59200	63	1	PedigreSelection
70412	59200	59203	63	1	PedigreSelection
65528	50400	53344	63	1	PedigreSelection
66067	50400	56214	63	1	PedigreSelection
63592	50400	47458	63	1	PedigreSelection
72427	61340	59200	63	1	PedigreSelection
65516	50400	53344	63	1	PedigreSelection
73567	61340	59200	64	1	PedigreSelection
73558	61340	59200	64	1	PedigreSelection
76685	66060	59200	64	1	PedigreSelection
77314	59200	66067	64	1	PedigreSelection
71436	60333	59203	64	1	PedigreSelection
72430	61340	59200	64	1	PedigreSelection
73576	61340	62584	64	1	PedigreSelection
75119	59200	63554	64	1	PedigreSelection
71923	59200	51780	64	1	PedigreSelection
71445	60333	59203	64	1	PedigreSelection
75584	65528	64653	64	1	PedigreSelection
76170	63610	65518	64	1	PedigreSelection
77032	65528	59203	64	1	PedigreSelection
77303	59200	63592	64	1	PedigreSelection
75079	59200	65528	64	1	PedigreSelection
74491	61340	62573	64	1	PedigreSelection
70430	59200	59203	64	1	PedigreSelection
76379	61327	65518	64	1	PedigreSelection
69311	49142	59203	64	1	PedigreSelection
63610	50400	47458	64	1	PedigreSelection
70422	59200	59203	64	1	PedigreSelection
74508	61340	62573	64	1	PedigreSelection
59200	49570	47826	64	1	PedigreSelection
65528	50400	53344	64	1	PedigreSelection
74541	64850	62573	64	1	PedigreSelection
65516	50400	53344	64	1	PedigreSelection
61340	50051	47826	64	1	PedigreSelection
72423	61340	59200	64	1	PedigreSelection
70412	59200	59203	64	1	PedigreSelection
67849	56214	54106	64	1	PedigreSelection
73567	61340	59200	65	1	PedigreSelection
73558	61340	59200	65	1	PedigreSelection
76685	66060	59200	65	1	PedigreSelection
72430	61340	59200	65	1	PedigreSelection
73576	61340	62584	65	1	PedigreSelection
78207	63610	65516	65	1	PedigreSelection
78050	61340	65516	65	1	PedigreSelection
75584	65528	64653	65	1	PedigreSelection
74491	61340	62573	65	1	PedigreSelection
71923	59200	51780	65	1	PedigreSelection
71445	60333	59203	65	1	PedigreSelection
75079	59200	65528	65	1	PedigreSelection
70422	59200	59203	65	1	PedigreSelection
