id	mother	father	year	rep	scheme
110079	100180	98182	99	1	GS
111250	93794	101224	99	1	GS
112391	102326	84270	99	1	GS
111741	99179	97105	99	1	GS
112658	101200	84270	99	1	GS
109542	93794	92496	99	1	GS
100180	87039	84270	99	1	GS
109667	93747	65070	99	1	GS
106912	95917	93794	99	1	GS
108132	94722	92497	99	1	GS
109513	93794	88216	99	1	GS
99179	86066	84270	99	1	GS
93794	82750	74861	99	1	GS
108073	94722	94931	99	1	GS
84270	70508	66044	99	1	GS
107592	84270	87039	99	1	GS
93747	70508	74861	99	1	GS
106927	95917	93794	99	1	GS
106914	95917	93794	99	1	GS
103506	85072	91170	99	1	GS
98166	87039	65070	99	1	GS
105851	92507	95917	99	1	GS
100059	88216	86054	99	1	GS
103115	92496	93747	99	1	GS
104746	92497	93794	99	1	GS
113680	99181	94931	100	1	GS
110469	97105	93747	100	1	GS
113081	93794	97067	100	1	GS
110060	100180	94931	100	1	GS
112863	99179	84270	100	1	GS
107436	94931	93794	100	1	GS
110079	100180	98182	100	1	GS
113084	93794	97067	100	1	GS
111234	93794	101224	100	1	GS
106912	95917	93794	100	1	GS
100180	87039	84270	100	1	GS
112391	102326	84270	100	1	GS
98166	87039	65070	100	1	GS
111250	93794	101224	100	1	GS
109542	93794	92496	100	1	GS
106927	95917	93794	100	1	GS
111741	99179	97105	100	1	GS
93747	70508	74861	100	1	GS
109513	93794	88216	100	1	GS
109667	93747	65070	100	1	GS
106914	95917	93794	100	1	GS
107592	84270	87039	100	1	GS
93794	82750	74861	100	1	GS
112658	101200	84270	100	1	GS
104746	92497	93794	100	1	GS
100059	88216	86054	100	1	GS
99179	86066	84270	100	1	GS
105851	92507	95917	100	1	GS
108132	94722	92497	100	1	GS
103506	85072	91170	100	1	GS
110060	100180	94931	101	1	GS
110469	97105	93747	101	1	GS
114396	98166	102313	101	1	GS
110079	100180	98182	101	1	GS
113680	99181	94931	101	1	GS
112863	99179	84270	101	1	GS
113081	93794	97067	101	1	GS
113084	93794	97067	101	1	GS
114397	98166	102313	101	1	GS
107436	94931	93794	101	1	GS
114403	98166	102313	101	1	GS
106912	95917	93794	101	1	GS
111234	93794	101224	101	1	GS
112391	102326	84270	101	1	GS
111250	93794	101224	101	1	GS
106927	95917	93794	101	1	GS
104746	92497	93794	101	1	GS
100180	87039	84270	101	1	GS
107592	84270	87039	101	1	GS
111741	99179	97105	101	1	GS
106914	95917	93794	101	1	GS
105851	92507	95917	101	1	GS
93794	82750	74861	101	1	GS
109513	93794	88216	101	1	GS
98166	87039	65070	101	1	GS
109542	93794	92496	101	1	GS
109667	93747	65070	101	1	GS
93747	70508	74861	101	1	GS
112658	101200	84270	101	1	GS
100059	88216	86054	101	1	GS
114396	98166	102313	102	1	GS
115120	104441	100180	102	1	GS
104746	92497	93794	102	1	GS
113084	93794	97067	102	1	GS
93794	82750	74861	102	1	GS
113081	93794	97067	102	1	GS
106912	95917	93794	102	1	GS
115863	100180	98166	102	1	GS
115803	102313	102326	102	1	GS
107436	94931	93794	102	1	GS
111234	93794	101224	102	1	GS
110469	97105	93747	102	1	GS
109513	93794	88216	102	1	GS
114403	98166	102313	102	1	GS
114397	98166	102313	102	1	GS
109542	93794	92496	102	1	GS
111250	93794	101224	102	1	GS
113680	99181	94931	102	1	GS
110079	100180	98182	102	1	GS
106914	95917	93794	102	1	GS
110060	100180	94931	102	1	GS
105851	92507	95917	102	1	GS
106927	95917	93794	102	1	GS
98166	87039	65070	102	1	GS
112863	99179	84270	102	1	GS
112391	102326	84270	102	1	GS
107592	84270	87039	102	1	GS
111741	99179	97105	102	1	GS
100180	87039	84270	102	1	GS
100059	88216	86054	102	1	GS
116551	104436	93794	103	1	GS
116565	104436	93794	103	1	GS
116039	106912	104436	103	1	GS
114396	98166	102313	103	1	GS
115120	104441	100180	103	1	GS
113084	93794	97067	103	1	GS
104746	92497	93794	103	1	GS
109513	93794	88216	103	1	GS
105851	92507	95917	103	1	GS
114397	98166	102313	103	1	GS
115863	100180	98166	103	1	GS
114403	98166	102313	103	1	GS
110079	100180	98182	103	1	GS
113081	93794	97067	103	1	GS
115803	102313	102326	103	1	GS
106912	95917	93794	103	1	GS
107592	84270	87039	103	1	GS
110469	97105	93747	103	1	GS
100059	88216	86054	103	1	GS
98166	87039	65070	103	1	GS
106927	95917	93794	103	1	GS
93794	82750	74861	103	1	GS
112863	99179	84270	103	1	GS
112391	102326	84270	103	1	GS
111250	93794	101224	103	1	GS
106914	95917	93794	103	1	GS
110060	100180	94931	103	1	GS
109542	93794	92496	103	1	GS
100180	87039	84270	103	1	GS
113680	99181	94931	103	1	GS
116039	106912	104436	104	1	GS
116551	104436	93794	104	1	GS
116565	104436	93794	104	1	GS
117768	104436	93794	104	1	GS
104746	92497	93794	104	1	GS
113084	93794	97067	104	1	GS
117251	104746	106927	104	1	GS
117327	106927	93794	104	1	GS
109513	93794	88216	104	1	GS
115120	104441	100180	104	1	GS
106912	95917	93794	104	1	GS
115863	100180	98166	104	1	GS
114396	98166	102313	104	1	GS
105851	92507	95917	104	1	GS
114403	98166	102313	104	1	GS
93794	82750	74861	104	1	GS
113081	93794	97067	104	1	GS
110079	100180	98182	104	1	GS
98166	87039	65070	104	1	GS
114397	98166	102313	104	1	GS
107592	84270	87039	104	1	GS
110469	97105	93747	104	1	GS
109542	93794	92496	104	1	GS
106914	95917	93794	104	1	GS
106927	95917	93794	104	1	GS
100059	88216	86054	104	1	GS
111250	93794	101224	104	1	GS
115803	102313	102326	104	1	GS
110060	100180	94931	104	1	GS
100180	87039	84270	104	1	GS
116039	106912	104436	105	1	GS
116565	104436	93794	105	1	GS
118385	104746	98166	105	1	GS
118159	106912	100180	105	1	GS
116551	104436	93794	105	1	GS
117768	104436	93794	105	1	GS
118186	106912	98166	105	1	GS
104746	92497	93794	105	1	GS
115863	100180	98166	105	1	GS
114396	98166	102313	105	1	GS
117327	106927	93794	105	1	GS
105851	92507	95917	105	1	GS
117251	104746	106927	105	1	GS
107592	84270	87039	105	1	GS
113084	93794	97067	105	1	GS
115120	104441	100180	105	1	GS
114403	98166	102313	105	1	GS
106912	95917	93794	105	1	GS
109513	93794	88216	105	1	GS
109542	93794	92496	105	1	GS
110079	100180	98182	105	1	GS
114397	98166	102313	105	1	GS
98166	87039	65070	105	1	GS
113081	93794	97067	105	1	GS
93794	82750	74861	105	1	GS
110469	97105	93747	105	1	GS
115803	102313	102326	105	1	GS
106914	95917	93794	105	1	GS
106927	95917	93794	105	1	GS
110060	100180	94931	105	1	GS
117768	104436	93794	106	1	GS
116565	104436	93794	106	1	GS
116551	104436	93794	106	1	GS
116039	106912	104436	106	1	GS
118159	106912	100180	106	1	GS
113084	93794	97067	106	1	GS
110079	100180	98182	106	1	GS
118186	106912	98166	106	1	GS
115863	100180	98166	106	1	GS
119758	104746	104441	106	1	GS
119762	104746	104441	106	1	GS
115120	104441	100180	106	1	GS
119766	104746	104441	106	1	GS
113081	93794	97067	106	1	GS
109513	93794	88216	106	1	GS
107592	84270	87039	106	1	GS
109542	93794	92496	106	1	GS
118385	104746	98166	106	1	GS
117327	106927	93794	106	1	GS
110469	97105	93747	106	1	GS
117251	104746	106927	106	1	GS
114397	98166	102313	106	1	GS
106912	95917	93794	106	1	GS
93794	82750	74861	106	1	GS
98166	87039	65070	106	1	GS
104746	92497	93794	106	1	GS
110060	100180	94931	106	1	GS
115803	102313	102326	106	1	GS
114403	98166	102313	106	1	GS
114396	98166	102313	106	1	GS
120529	107592	98166	107	1	GS
120203	110079	104436	107	1	GS
120516	107592	98166	107	1	GS
117768	104436	93794	107	1	GS
116039	106912	104436	107	1	GS
110079	100180	98182	107	1	GS
113084	93794	97067	107	1	GS
118159	106912	100180	107	1	GS
118186	106912	98166	107	1	GS
116565	104436	93794	107	1	GS
115863	100180	98166	107	1	GS
113081	93794	97067	107	1	GS
116551	104436	93794	107	1	GS
109513	93794	88216	107	1	GS
114397	98166	102313	107	1	GS
118385	104746	98166	107	1	GS
107592	84270	87039	107	1	GS
119758	104746	104441	107	1	GS
110469	97105	93747	107	1	GS
115120	104441	100180	107	1	GS
117327	106927	93794	107	1	GS
109542	93794	92496	107	1	GS
119762	104746	104441	107	1	GS
117251	104746	106927	107	1	GS
119766	104746	104441	107	1	GS
98166	87039	65070	107	1	GS
93794	82750	74861	107	1	GS
106912	95917	93794	107	1	GS
104746	92497	93794	107	1	GS
110060	100180	94931	107	1	GS
120529	107592	98166	108	1	GS
110079	100180	98182	108	1	GS
121388	110079	109513	108	1	GS
121920	98166	104746	108	1	GS
118186	106912	98166	108	1	GS
115863	100180	98166	108	1	GS
120203	110079	104436	108	1	GS
120516	107592	98166	108	1	GS
113081	93794	97067	108	1	GS
113084	93794	97067	108	1	GS
118159	106912	100180	108	1	GS
114397	98166	102313	108	1	GS
117251	104746	106927	108	1	GS
121896	109513	104746	108	1	GS
115120	104441	100180	108	1	GS
109513	93794	88216	108	1	GS
117327	106927	93794	108	1	GS
117768	104436	93794	108	1	GS
107592	84270	87039	108	1	GS
110469	97105	93747	108	1	GS
98166	87039	65070	108	1	GS
116039	106912	104436	108	1	GS
106912	95917	93794	108	1	GS
119758	104746	104441	108	1	GS
109542	93794	92496	108	1	GS
119762	104746	104441	108	1	GS
116551	104436	93794	108	1	GS
118385	104746	98166	108	1	GS
110060	100180	94931	108	1	GS
116565	104436	93794	108	1	GS
110079	100180	98182	109	1	GS
113081	93794	97067	109	1	GS
120529	107592	98166	109	1	GS
123008	98166	103115	109	1	GS
120203	110079	104436	109	1	GS
118186	106912	98166	109	1	GS
113084	93794	97067	109	1	GS
122953	107592	103115	109	1	GS
122771	106912	103115	109	1	GS
121388	110079	109513	109	1	GS
115863	100180	98166	109	1	GS
120516	107592	98166	109	1	GS
121920	98166	104746	109	1	GS
114397	98166	102313	109	1	GS
118159	106912	100180	109	1	GS
117251	104746	106927	109	1	GS
115120	104441	100180	109	1	GS
109513	93794	88216	109	1	GS
107592	84270	87039	109	1	GS
98166	87039	65070	109	1	GS
110469	97105	93747	109	1	GS
121896	109513	104746	109	1	GS
110060	100180	94931	109	1	GS
117327	106927	93794	109	1	GS
106912	95917	93794	109	1	GS
109542	93794	92496	109	1	GS
117768	104436	93794	109	1	GS
119758	104746	104441	109	1	GS
119762	104746	104441	109	1	GS
116551	104436	93794	109	1	GS
123539	100180	109513	110	1	GS
110079	100180	98182	110	1	GS
123422	113084	107592	110	1	GS
123127	113081	112658	110	1	GS
120203	110079	104436	110	1	GS
120529	107592	98166	110	1	GS
122771	106912	103115	110	1	GS
121388	110079	109513	110	1	GS
121920	98166	104746	110	1	GS
113084	93794	97067	110	1	GS
113081	93794	97067	110	1	GS
123008	98166	103115	110	1	GS
122953	107592	103115	110	1	GS
117251	104746	106927	110	1	GS
120516	107592	98166	110	1	GS
118186	106912	98166	110	1	GS
115863	100180	98166	110	1	GS
109513	93794	88216	110	1	GS
114397	98166	102313	110	1	GS
115120	104441	100180	110	1	GS
121896	109513	104746	110	1	GS
118159	106912	100180	110	1	GS
117327	106927	93794	110	1	GS
106912	95917	93794	110	1	GS
107592	84270	87039	110	1	GS
119762	104746	104441	110	1	GS
119758	104746	104441	110	1	GS
117768	104436	93794	110	1	GS
109542	93794	92496	110	1	GS
98166	87039	65070	110	1	GS
123539	100180	109513	111	1	GS
124174	110079	100180	111	1	GS
110079	100180	98182	111	1	GS
124355	113081	109513	111	1	GS
123127	113081	112658	111	1	GS
123422	113084	107592	111	1	GS
124561	111234	93794	111	1	GS
120529	107592	98166	111	1	GS
120203	110079	104436	111	1	GS
113081	93794	97067	111	1	GS
113084	93794	97067	111	1	GS
121388	110079	109513	111	1	GS
115863	100180	98166	111	1	GS
114397	98166	102313	111	1	GS
115120	104441	100180	111	1	GS
122953	107592	103115	111	1	GS
122771	106912	103115	111	1	GS
123008	98166	103115	111	1	GS
109513	93794	88216	111	1	GS
120516	107592	98166	111	1	GS
121920	98166	104746	111	1	GS
117251	104746	106927	111	1	GS
118186	106912	98166	111	1	GS
118159	106912	100180	111	1	GS
98166	87039	65070	111	1	GS
107592	84270	87039	111	1	GS
117327	106927	93794	111	1	GS
106912	95917	93794	111	1	GS
121896	109513	104746	111	1	GS
117768	104436	93794	111	1	GS
125938	110079	107592	112	1	GS
123539	100180	109513	112	1	GS
124174	110079	100180	112	1	GS
125173	115120	100180	112	1	GS
110079	100180	98182	112	1	GS
123422	113084	107592	112	1	GS
125172	115120	100180	112	1	GS
124355	113081	109513	112	1	GS
122771	106912	103115	112	1	GS
123127	113081	112658	112	1	GS
113084	93794	97067	112	1	GS
122953	107592	103115	112	1	GS
115120	104441	100180	112	1	GS
113081	93794	97067	112	1	GS
124561	111234	93794	112	1	GS
120529	107592	98166	112	1	GS
117251	104746	106927	112	1	GS
120203	110079	104436	112	1	GS
123008	98166	103115	112	1	GS
109513	93794	88216	112	1	GS
121388	110079	109513	112	1	GS
121896	109513	104746	112	1	GS
114397	98166	102313	112	1	GS
115863	100180	98166	112	1	GS
121920	98166	104746	112	1	GS
107592	84270	87039	112	1	GS
120516	107592	98166	112	1	GS
118159	106912	100180	112	1	GS
117327	106927	93794	112	1	GS
106912	95917	93794	112	1	GS
125173	115120	100180	113	1	GS
125938	110079	107592	113	1	GS
126806	115803	100180	113	1	GS
124174	110079	100180	113	1	GS
125172	115120	100180	113	1	GS
123539	100180	109513	113	1	GS
126623	109513	100180	113	1	GS
126712	110079	113680	113	1	GS
123422	113084	107592	113	1	GS
110079	100180	98182	113	1	GS
122953	107592	103115	113	1	GS
115120	104441	100180	113	1	GS
122771	106912	103115	113	1	GS
113084	93794	97067	113	1	GS
124355	113081	109513	113	1	GS
123127	113081	112658	113	1	GS
120203	110079	104436	113	1	GS
113081	93794	97067	113	1	GS
109513	93794	88216	113	1	GS
123008	98166	103115	113	1	GS
124561	111234	93794	113	1	GS
117251	104746	106927	113	1	GS
120529	107592	98166	113	1	GS
121896	109513	104746	113	1	GS
121388	110079	109513	113	1	GS
107592	84270	87039	113	1	GS
118159	106912	100180	113	1	GS
115863	100180	98166	113	1	GS
114397	98166	102313	113	1	GS
106912	95917	93794	113	1	GS
124174	110079	100180	114	1	GS
125173	115120	100180	114	1	GS
125938	110079	107592	114	1	GS
127524	115120	113081	114	1	GS
125172	115120	100180	114	1	GS
126806	115803	100180	114	1	GS
127844	110079	107592	114	1	GS
127512	115120	113081	114	1	GS
115120	104441	100180	114	1	GS
126712	110079	113680	114	1	GS
123422	113084	107592	114	1	GS
126623	109513	100180	114	1	GS
110079	100180	98182	114	1	GS
113084	93794	97067	114	1	GS
123127	113081	112658	114	1	GS
123539	100180	109513	114	1	GS
122953	107592	103115	114	1	GS
120203	110079	104436	114	1	GS
124355	113081	109513	114	1	GS
113081	93794	97067	114	1	GS
121896	109513	104746	114	1	GS
124561	111234	93794	114	1	GS
107592	84270	87039	114	1	GS
118159	106912	100180	114	1	GS
114397	98166	102313	114	1	GS
109513	93794	88216	114	1	GS
122771	106912	103115	114	1	GS
115863	100180	98166	114	1	GS
117251	104746	106927	114	1	GS
120529	107592	98166	114	1	GS
128713	115120	110079	115	1	GS
115120	104441	100180	115	1	GS
128714	115120	110079	115	1	GS
127524	115120	113081	115	1	GS
128720	115120	110079	115	1	GS
125938	110079	107592	115	1	GS
125172	115120	100180	115	1	GS
125173	115120	100180	115	1	GS
127844	110079	107592	115	1	GS
122953	107592	103115	115	1	GS
126712	110079	113680	115	1	GS
124174	110079	100180	115	1	GS
127512	115120	113081	115	1	GS
126806	115803	100180	115	1	GS
121896	109513	104746	115	1	GS
126623	109513	100180	115	1	GS
113084	93794	97067	115	1	GS
123422	113084	107592	115	1	GS
107592	84270	87039	115	1	GS
123539	100180	109513	115	1	GS
118159	106912	100180	115	1	GS
110079	100180	98182	115	1	GS
120203	110079	104436	115	1	GS
122771	106912	103115	115	1	GS
109513	93794	88216	115	1	GS
123127	113081	112658	115	1	GS
124561	111234	93794	115	1	GS
114397	98166	102313	115	1	GS
124355	113081	109513	115	1	GS
117251	104746	106927	115	1	GS
129703	115120	107592	116	1	GS
129697	115120	107592	116	1	GS
128713	115120	110079	116	1	GS
128714	115120	110079	116	1	GS
129717	115120	93794	116	1	GS
128720	115120	110079	116	1	GS
115120	104441	100180	116	1	GS
127524	115120	113081	116	1	GS
125172	115120	100180	116	1	GS
125938	110079	107592	116	1	GS
127844	110079	107592	116	1	GS
122953	107592	103115	116	1	GS
125173	115120	100180	116	1	GS
126712	110079	113680	116	1	GS
107592	84270	87039	116	1	GS
126806	115803	100180	116	1	GS
124174	110079	100180	116	1	GS
121896	109513	104746	116	1	GS
126623	109513	100180	116	1	GS
127512	115120	113081	116	1	GS
123422	113084	107592	116	1	GS
118159	106912	100180	116	1	GS
120203	110079	104436	116	1	GS
123539	100180	109513	116	1	GS
110079	100180	98182	116	1	GS
122771	106912	103115	116	1	GS
113084	93794	97067	116	1	GS
123127	113081	112658	116	1	GS
114397	98166	102313	116	1	GS
109513	93794	88216	116	1	GS
130886	107592	119762	117	1	GS
130945	115120	119762	117	1	GS
130479	118159	119758	117	1	GS
129703	115120	107592	117	1	GS
129697	115120	107592	117	1	GS
127524	115120	113081	117	1	GS
115120	104441	100180	117	1	GS
128713	115120	110079	117	1	GS
129717	115120	93794	117	1	GS
128714	115120	110079	117	1	GS
128720	115120	110079	117	1	GS
122953	107592	103115	117	1	GS
125172	115120	100180	117	1	GS
121896	109513	104746	117	1	GS
125173	115120	100180	117	1	GS
127844	110079	107592	117	1	GS
126712	110079	113680	117	1	GS
125938	110079	107592	117	1	GS
126806	115803	100180	117	1	GS
122771	106912	103115	117	1	GS
120203	110079	104436	117	1	GS
118159	106912	100180	117	1	GS
126623	109513	100180	117	1	GS
123539	100180	109513	117	1	GS
107592	84270	87039	117	1	GS
124174	110079	100180	117	1	GS
127512	115120	113081	117	1	GS
123422	113084	107592	117	1	GS
110079	100180	98182	117	1	GS
113084	93794	97067	117	1	GS
132008	119762	118385	118	1	GS
130886	107592	119762	118	1	GS
130945	115120	119762	118	1	GS
129703	115120	107592	118	1	GS
130479	118159	119758	118	1	GS
131612	113081	115120	118	1	GS
128714	115120	110079	118	1	GS
128713	115120	110079	118	1	GS
128720	115120	110079	118	1	GS
115120	104441	100180	118	1	GS
129697	115120	107592	118	1	GS
131755	113084	119762	118	1	GS
125172	115120	100180	118	1	GS
127524	115120	113081	118	1	GS
129717	115120	93794	118	1	GS
125173	115120	100180	118	1	GS
122953	107592	103115	118	1	GS
127844	110079	107592	118	1	GS
120203	110079	104436	118	1	GS
126806	115803	100180	118	1	GS
124174	110079	100180	118	1	GS
123539	100180	109513	118	1	GS
118159	106912	100180	118	1	GS
126712	110079	113680	118	1	GS
126623	109513	100180	118	1	GS
125938	110079	107592	118	1	GS
121896	109513	104746	118	1	GS
122771	106912	103115	118	1	GS
127512	115120	113081	118	1	GS
110079	100180	98182	118	1	GS
129703	115120	107592	119	1	GS
130479	118159	119758	119	1	GS
132967	115120	109542	119	1	GS
130886	107592	119762	119	1	GS
132407	120203	117768	119	1	GS
132008	119762	118385	119	1	GS
130945	115120	119762	119	1	GS
132341	120203	122953	119	1	GS
128714	115120	110079	119	1	GS
128713	115120	110079	119	1	GS
129697	115120	107592	119	1	GS
127524	115120	113081	119	1	GS
128720	115120	110079	119	1	GS
125173	115120	100180	119	1	GS
131612	113081	115120	119	1	GS
125172	115120	100180	119	1	GS
118159	106912	100180	119	1	GS
115120	104441	100180	119	1	GS
131755	113084	119762	119	1	GS
122953	107592	103115	119	1	GS
127844	110079	107592	119	1	GS
123539	100180	109513	119	1	GS
124174	110079	100180	119	1	GS
129717	115120	93794	119	1	GS
125938	110079	107592	119	1	GS
126806	115803	100180	119	1	GS
120203	110079	104436	119	1	GS
110079	100180	98182	119	1	GS
126623	109513	100180	119	1	GS
126712	110079	113680	119	1	GS
133913	118159	119758	120	1	GS
133264	120203	119758	120	1	GS
133221	120203	115120	120	1	GS
132407	120203	117768	120	1	GS
132341	120203	122953	120	1	GS
130479	118159	119758	120	1	GS
132967	115120	109542	120	1	GS
118159	106912	100180	120	1	GS
123539	100180	109513	120	1	GS
125172	115120	100180	120	1	GS
130886	107592	119762	120	1	GS
130945	115120	119762	120	1	GS
132008	119762	118385	120	1	GS
129703	115120	107592	120	1	GS
125173	115120	100180	120	1	GS
129697	115120	107592	120	1	GS
127524	115120	113081	120	1	GS
128714	115120	110079	120	1	GS
120203	110079	104436	120	1	GS
124174	110079	100180	120	1	GS
127844	110079	107592	120	1	GS
128713	115120	110079	120	1	GS
131612	113081	115120	120	1	GS
115120	104441	100180	120	1	GS
128720	115120	110079	120	1	GS
126806	115803	100180	120	1	GS
110079	100180	98182	120	1	GS
125938	110079	107592	120	1	GS
131755	113084	119762	120	1	GS
129717	115120	93794	120	1	GS
54765	44697	33528	41	1	GS
53742	34697	33525	41	1	GS
51788	33465	37554	41	1	GS
52452	39997	36927	41	1	GS
43186	33528	32297	41	1	GS
51765	36927	40656	41	1	GS
50400	39827	33528	41	1	GS
54447	38526	34581	41	1	GS
50051	38530	28865	41	1	GS
52592	36605	33528	41	1	GS
54106	43186	38530	41	1	GS
53650	34581	34697	41	1	GS
49142	38526	36927	41	1	GS
50584	33528	33525	41	1	GS
38526	28567	26613	41	1	GS
53344	38516	33525	41	1	GS
51780	33465	37554	41	1	GS
52327	38516	42795	41	1	GS
47458	33465	33525	41	1	GS
49553	36927	33465	41	1	GS
49570	36927	33465	41	1	GS
38530	28567	26613	41	1	GS
41940	19145	24832	41	1	GS
46206	36605	6292	41	1	GS
38516	28567	26613	41	1	GS
45763	35543	28865	41	1	GS
46968	35561	32384	41	1	GS
45707	33525	28288	41	1	GS
41926	19145	16543	41	1	GS
43165	33528	33465	41	1	GS
55315	43186	44688	42	1	GS
55325	43186	44688	42	1	GS
55263	43186	38526	42	1	GS
54765	44697	33528	42	1	GS
51765	36927	40656	42	1	GS
51788	33465	37554	42	1	GS
43186	33528	32297	42	1	GS
52452	39997	36927	42	1	GS
53742	34697	33525	42	1	GS
54447	38526	34581	42	1	GS
54106	43186	38530	42	1	GS
49142	38526	36927	42	1	GS
52592	36605	33528	42	1	GS
51780	33465	37554	42	1	GS
50400	39827	33528	42	1	GS
52327	38516	42795	42	1	GS
53650	34581	34697	42	1	GS
38526	28567	26613	42	1	GS
49570	36927	33465	42	1	GS
53344	38516	33525	42	1	GS
50584	33528	33525	42	1	GS
49553	36927	33465	42	1	GS
50051	38530	28865	42	1	GS
38516	28567	26613	42	1	GS
47458	33465	33525	42	1	GS
46206	36605	6292	42	1	GS
38530	28567	26613	42	1	GS
45763	35543	28865	42	1	GS
41940	19145	24832	42	1	GS
46968	35561	32384	42	1	GS
55315	43186	44688	43	1	GS
54765	44697	33528	43	1	GS
55263	43186	38526	43	1	GS
55325	43186	44688	43	1	GS
53742	34697	33525	43	1	GS
52452	39997	36927	43	1	GS
43186	33528	32297	43	1	GS
56909	39827	33528	43	1	GS
52592	36605	33528	43	1	GS
56245	45763	44697	43	1	GS
54106	43186	38530	43	1	GS
49142	38526	36927	43	1	GS
50400	39827	33528	43	1	GS
38526	28567	26613	43	1	GS
54447	38526	34581	43	1	GS
56779	39997	36927	43	1	GS
53650	34581	34697	43	1	GS
53344	38516	33525	43	1	GS
50584	33528	33525	43	1	GS
50051	38530	28865	43	1	GS
45763	35543	28865	43	1	GS
46206	36605	6292	43	1	GS
52327	38516	42795	43	1	GS
38530	28567	26613	43	1	GS
38516	28567	26613	43	1	GS
51765	36927	40656	43	1	GS
51788	33465	37554	43	1	GS
49570	36927	33465	43	1	GS
41940	19145	24832	43	1	GS
49553	36927	33465	43	1	GS
55315	43186	44688	44	1	GS
54765	44697	33528	44	1	GS
55325	43186	44688	44	1	GS
55263	43186	38526	44	1	GS
53742	34697	33525	44	1	GS
56245	45763	44697	44	1	GS
56909	39827	33528	44	1	GS
43186	33528	32297	44	1	GS
52452	39997	36927	44	1	GS
53650	34581	34697	44	1	GS
49142	38526	36927	44	1	GS
54106	43186	38530	44	1	GS
58000	34697	44697	44	1	GS
52592	36605	33528	44	1	GS
58022	34697	33528	44	1	GS
56779	39997	36927	44	1	GS
50584	33528	33525	44	1	GS
38526	28567	26613	44	1	GS
54447	38526	34581	44	1	GS
50400	39827	33528	44	1	GS
51788	33465	37554	44	1	GS
53344	38516	33525	44	1	GS
50051	38530	28865	44	1	GS
57812	39997	36605	44	1	GS
45763	35543	28865	44	1	GS
46206	36605	6292	44	1	GS
49570	36927	33465	44	1	GS
49553	36927	33465	44	1	GS
51765	36927	40656	44	1	GS
38530	28567	26613	44	1	GS
55315	43186	44688	45	1	GS
58260	43186	48032	45	1	GS
54765	44697	33528	45	1	GS
55263	43186	38526	45	1	GS
43186	33528	32297	45	1	GS
55325	43186	44688	45	1	GS
58252	43186	48032	45	1	GS
56245	45763	44697	45	1	GS
52452	39997	36927	45	1	GS
54106	43186	38530	45	1	GS
56909	39827	33528	45	1	GS
59011	34697	33528	45	1	GS
58000	34697	44697	45	1	GS
56779	39997	36927	45	1	GS
53742	34697	33525	45	1	GS
50584	33528	33525	45	1	GS
49142	38526	36927	45	1	GS
51788	33465	37554	45	1	GS
51765	36927	40656	45	1	GS
49553	36927	33465	45	1	GS
58022	34697	33528	45	1	GS
49570	36927	33465	45	1	GS
54447	38526	34581	45	1	GS
52592	36605	33528	45	1	GS
50400	39827	33528	45	1	GS
38526	28567	26613	45	1	GS
53344	38516	33525	45	1	GS
45763	35543	28865	45	1	GS
53650	34581	34697	45	1	GS
46206	36605	6292	45	1	GS
55315	43186	44688	46	1	GS
59355	43186	47438	46	1	GS
55325	43186	44688	46	1	GS
59353	43186	47438	46	1	GS
58260	43186	48032	46	1	GS
59354	43186	47438	46	1	GS
51788	33465	37554	46	1	GS
55263	43186	38526	46	1	GS
51765	36927	40656	46	1	GS
43186	33528	32297	46	1	GS
50400	39827	33528	46	1	GS
56245	45763	44697	46	1	GS
58252	43186	48032	46	1	GS
49570	36927	33465	46	1	GS
49142	38526	36927	46	1	GS
52452	39997	36927	46	1	GS
56909	39827	33528	46	1	GS
58000	34697	44697	46	1	GS
56779	39997	36927	46	1	GS
49553	36927	33465	46	1	GS
52592	36605	33528	46	1	GS
53742	34697	33525	46	1	GS
58022	34697	33528	46	1	GS
59011	34697	33528	46	1	GS
45763	35543	28865	46	1	GS
54106	43186	38530	46	1	GS
54765	44697	33528	46	1	GS
38526	28567	26613	46	1	GS
53344	38516	33525	46	1	GS
50584	33528	33525	46	1	GS
60332	50400	48032	47	1	GS
60331	50400	48032	47	1	GS
50400	39827	33528	47	1	GS
58260	43186	48032	47	1	GS
59353	43186	47438	47	1	GS
60309	49142	47826	47	1	GS
59355	43186	47438	47	1	GS
56909	39827	33528	47	1	GS
56245	45763	44697	47	1	GS
58000	34697	44697	47	1	GS
52592	36605	33528	47	1	GS
59354	43186	47438	47	1	GS
52452	39997	36927	47	1	GS
49142	38526	36927	47	1	GS
58022	34697	33528	47	1	GS
45763	35543	28865	47	1	GS
50584	33528	33525	47	1	GS
56779	39997	36927	47	1	GS
53742	34697	33525	47	1	GS
58252	43186	48032	47	1	GS
49570	36927	33465	47	1	GS
55315	43186	44688	47	1	GS
53344	38516	33525	47	1	GS
54765	44697	33528	47	1	GS
59011	34697	33528	47	1	GS
51765	36927	40656	47	1	GS
55263	43186	38526	47	1	GS
55325	43186	44688	47	1	GS
54106	43186	38530	47	1	GS
43186	33528	32297	47	1	GS
60332	50400	48032	48	1	GS
60331	50400	48032	48	1	GS
61317	50051	48105	48	1	GS
50400	39827	33528	48	1	GS
52592	36605	33528	48	1	GS
58260	43186	48032	48	1	GS
60309	49142	47826	48	1	GS
61333	50051	47826	48	1	GS
61323	50051	48105	48	1	GS
